crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield,production_qt,annual_rainfall_qt,fertilizer_qt,pesticide_qt,yield_qt,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Delhi,state_Goa,state_Gujarat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karnataka,state_Kerala,state_Madhya Pradesh,state_Maharashtra,state_Manipur,state_Meghalaya,state_Mizoram,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,season_Kharif     ,season_Rabi       ,season_Summer     ,season_Whole Year ,season_Winter     ,nitrogen_mean,nitrogen_median,nitrogen_std,phosphorus_mean,phosphorus_median,phosphorus_std,potassium_mean,potassium_median,potassium_std,temperature_mean,temperature_median,temperature_std,humidity_mean,humidity_median,humidity_std,ph_mean,ph_median,ph_std,rainfall_mean,rainfall_median,rainfall_std,nitrogen_cbrt_mean,nitrogen_cbrt_median,nitrogen_cbrt_std,phosphorus_cbrt_mean,phosphorus_cbrt_median,phosphorus_cbrt_std,potassium_log1p_mean,potassium_log1p_median,potassium_log1p_std,temperature_scaled_mean,temperature_scaled_median,temperature_scaled_std,humidity_qt_mean,humidity_qt_median,humidity_qt_std,ph_cbrt_mean,ph_cbrt_median,ph_cbrt_std,rainfall_cbrt_mean,rainfall_cbrt_median,rainfall_cbrt_std,waste_max_harvest,waste_max_post-harvest,waste_max_storage,waste_mean_harvest,waste_mean_post-harvest,waste_mean_storage,waste_median_harvest,waste_median_post-harvest,waste_median_storage,waste_min_harvest,waste_min_post-harvest,waste_min_storage,waste_std_harvest,waste_std_post-harvest,waste_std_storage,post_harvest_waste_pct,log1p_production,log1p_fertilizer,log1p_pesticide,log1p_area,n_ratio,p_ratio,k_ratio,npk_balance,soil_fertility,temp_humidity_index,aridity_index,ph_optimality,crop_category,crop_cat_Fruit/Vegetable,crop_cat_Grain,crop_cat_Oil,crop_cat_Other,crop_cat_Pulse,is_kharif,is_rabi,is_summer,decade,years_since_min,effective_yield,waste_per_area
Groundnut,2019,Kharif     ,Tripura,1207.0,1615,2252.8,207314.32,446.59,1.3380281690140845,-0.6317496734808605,1.1257762007300158,-0.6523782444615405,-0.6157116175338387,0.23837393004172475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.580000000000005,47.0,7.904965834744946,39.87,40.0,2.9461668299502297,23.6893322105,23.73483675,2.0312719543716655,82.2728215389,82.18935719500001,1.4183811592213094,6.425470922140001,6.363803588,0.7686920011810564,208.094939267,213.84124050000003,9.933476550650926,4.296092836876323,4.308794568974216,0.21718422978790072,3.6123104279924014,3.608826080138695,0.20377972245518897,3.707822109322588,3.7135720667043075,0.07213909328336732,23.6893322105,23.73483675,2.0312719543716655,0.18145565894798288,0.17321448244491786,0.1422601461146989,1.8561327734751145,1.8531287288027605,0.07466003457169142,5.924345332583058,5.979944523782247,0.0966572121566567,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,7.38770923908104,12.241996198249893,6.103877634811969,7.0967213784947605,0.47741125851559696,0.2843313015417713,0.23825743994263174,0.7118441496354727,0.7246144309007954,19.489882013301823,8.428536563597307,0.9751569740466669,Oil,False,False,True,False,False,1,0,0,2010,22,1.2922485633425154,0.04577960567156922
Cotton(lint),2012,Rabi       ,Karnataka,48405.0,59666,956.2,7299474.0,15005.55,1.232641256068588,0.44730136150797095,-0.6165409744753192,0.5519669786064827,0.5624034712952765,0.07898379384450828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,48.44,48.5,8.010498162291832,19.79,20.0,2.9415003386748473,22.3892039102,22.84445626,2.6793596607331778,65.0922494467,65.30384518,5.4486985976651825,6.2451897224,6.2591809430000005,0.41268128727999803,84.766987663,83.471553265,15.547338717845903,4.257216638472076,4.235823584254893,0.21815305988173553,3.633997044056644,3.6467734478436253,0.20462787949299824,3.0244730247473885,3.044522437723423,0.1425320619371636,22.3892039102,22.84445626,2.6793596607331778,-0.4693966445967413,-0.43488598717667476,0.1953967532661999,1.8406551372647169,1.8429170386186937,0.04065230633138584,4.376400473711506,4.370311157760321,0.26984960017234577,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,10.996534382731356,15.80331298572419,9.61624205143987,10.787379051963605,0.5326392218645113,0.33180354818823204,0.13555722994725664,0.601388222937644,0.5872932983728526,14.573636458357692,3.6241929391206527,0.9150632408,Other,False,False,False,True,False,0,1,0,2010,15,1.190467382644901,0.042173873423687044
Arhar/tur,2008,Rabi       ,Andhra Pradesh,3466.0,1942,944.6,495776.64,311.94,0.5603000577034045,-0.5727122129584505,-0.6379234322697155,-0.3283180050562,-0.7382420155458475,-0.7782249060548562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.629999999999995,59.333333333333336,7.903778424111928,19.79,20.0,2.9415003386748473,24.051735375366665,24.377415146666667,2.2623594475503874,70.18087382483333,70.27709661666667,4.567626009622622,6.158090875013333,6.1709412805,0.3653374691265557,91.38698524203333,90.65028537666666,13.497609002963351,4.257216638472076,4.235823584254893,0.21815305988173553,3.8694809485043873,3.8734318688698255,0.18172155927702197,3.0244730247473885,3.044522437723423,0.1425320619371636,24.051735375366665,24.377415146666667,2.2623594475503874,-0.2932150542041773,-0.30000418204908824,0.19698312362025072,1.8321315624193322,1.8341316882618088,0.036227373757197624,4.486898629086832,4.486144041543761,0.22707897957196002,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,7.57198844937744,13.113882798736071,5.746011478873911,8.151044945685024,0.49471942995292034,0.37937396615345464,0.12590660389362515,0.5851465411205835,0.6327755566340403,16.87971805646888,3.6479303278883437,0.8860302916711111,Other,False,False,False,True,False,0,1,0,2000,11,0.541129821759628,0.019170235943776558
Linseed,1998,Rabi       ,Punjab,300.0,300,588.6,29640.0,87.0,1.0,-1.1305174297854546,-1.5515382919111014,-1.2583174003433295,-1.137992182943005,-0.04141260138064336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.86666666666667,47.5,7.9401432772605745,39.87,40.0,2.9461668299502297,23.255956110400003,23.438043253333333,2.2473011898255026,76.54596417483333,76.56085319,2.7618203053692674,6.3653771888933335,6.328929373,0.650021763214037,166.98562206566666,170.38467808833335,11.804763939715919,4.296092836876323,4.308794568974216,0.21718422978790072,3.619539300013816,3.621475202707005,0.20406244146779207,3.707822109322588,3.7135720667043075,0.07213909328336732,23.255956110400003,23.438043253333333,2.2473011898255026,-0.03549510890025853,-0.029485674095613017,0.15997234849853256,1.850973561404982,1.8497248320747381,0.06332412515825624,5.408363712959208,5.443400068441605,0.1543880081618864,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,5.707110264748875,10.296913817032536,4.477336814478207,5.707110264748875,0.47659481387209673,0.2855552020362711,0.2378499840916322,0.7134770389224733,0.7257796004600632,17.80149583278175,6.884314157959322,0.9551257296311112,Oil,False,False,True,False,False,0,1,0,1990,1,0.9657857683928273,0.03421423160717278
Turmeric,2018,Whole Year ,Karnataka,26579.0,153767,1419.1,4311113.8,9302.65,5.785281613303736,0.73559311807666,0.33883406866792753,0.39265183664684356,0.4198763341740747,1.098893485058073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.4,78.0,10.96827380689552,37.36333333333333,36.5,8.055725384261047,39.99,40.0,3.313562579716425,24.929518864433334,24.951663611666664,1.816092786749391,86.46330496130001,86.44643194666668,1.8410304486361762,6.275834656823334,6.239438765666667,0.6083388144201199,196.962414759,199.89413450000004,15.944643578706968,4.270636877591931,4.272658681697917,0.20079507761594562,3.2382612523887513,3.236893082445832,0.2862570729772124,3.710068478552919,3.7135720667043075,0.08131254312312965,24.929518864433334,24.951663611666664,1.816092786749391,0.7290446952855011,0.7731480165240789,0.3450464992128663,1.842184792599066,1.840813043112808,0.05948000043171788,5.807664279783107,5.840395305873538,0.16440216149738407,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,11.943200251986967,15.27670708292702,9.138162075262198,10.187914332267237,0.5033600136968712,0.23988785686769676,0.25675212943543213,0.6599466392729243,0.6789322610003109,21.554885921139807,7.59606901264824,0.9252782189411114,Other,False,False,False,True,False,0,0,0,2010,21,5.587342648273444,0.19793896503029224
Arhar/tur,2019,Rabi       ,Andhra Pradesh,5940.0,3747,899.2,1020254.4,2197.8,0.6308080808080808,-0.37629407171163815,-0.7867445291708417,-0.06315580947168524,-0.03660890211362146,-1.0796899285577486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.629999999999995,59.333333333333336,7.903778424111928,19.79,20.0,2.9415003386748473,24.051735375366665,24.377415146666667,2.2623594475503874,70.18087382483333,70.27709661666667,4.567626009622622,6.158090875013333,6.1709412805,0.3653374691265556,91.38698524203333,90.65028537666666,13.497609002963351,4.257216638472076,4.235823584254893,0.21815305988173553,3.8694809485043873,3.8734318688698255,0.18172155927702197,3.0244730247473885,3.044522437723423,0.1425320619371636,24.051735375366665,24.377415146666667,2.2623594475503874,-0.2932150542041773,-0.3000041820490883,0.19698312362025075,1.8321315624193322,1.8341316882618088,0.036227373757197624,4.486898629086832,4.486144041543761,0.22707897957196002,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,8.228977643358313,13.835563546074432,7.695667035986506,8.689632748355741,0.49471942995292034,0.37937396615345464,0.12590660389362515,0.5851465411205835,0.6327755566340403,16.87971805646888,3.6479303278883437,0.8860302916711111,Other,False,False,False,True,False,0,1,0,2010,22,0.609225467031637,0.02158261377644384
Gram,2008,Rabi       ,Uttarakhand,683.0,326,1363.7,97696.32,61.47,0.4773060029282577,-1.1055170693233192,0.25101591868327155,-0.9081301598248606,-1.2276040449271886,-1.4181185506224878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.86666666666667,47.5,7.9401432772605745,39.87,40.0,2.9461668299502297,23.255956110400003,23.438043253333333,2.2473011898255026,76.54596417483333,76.56085319,2.7618203053692674,6.3653771888933335,6.328929373,0.650021763214037,166.98562206566666,170.38467808833335,11.804763939715919,4.296092836876323,4.308794568974216,0.21718422978790072,3.619539300013816,3.621475202707005,0.20406244146779207,3.707822109322588,3.7135720667043075,0.07213909328336732,23.255956110400003,23.438043253333333,2.2473011898255026,-0.03549510890025853,-0.029485674095613017,0.15997234849853256,1.850973561404982,1.8497248320747381,0.06332412515825622,5.408363712959208,5.443400068441605,0.1543880081618864,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,5.7899601708972535,11.489629406743688,4.134686441505479,6.52795791762255,0.47659481387209673,0.2855552020362711,0.2378499840916322,0.7134770389224733,0.7257796004600632,17.80149583278175,6.884314157959322,0.9551257296311112,Pulse,False,False,False,False,True,0,1,0,2000,11,0.4609753447965764,0.0163306581316813
Arecanut,2015,Rabi       ,Meghalaya,16965.0,26802,3870.8,2678943.15,5598.45,1.579840848806366,0.21525733612859355,2.1196682300136427,0.25124889404543105,0.26864576153213393,0.2949128473517653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.10333333333333,58.5,7.632180966726305,19.79,20.0,2.9415003386748473,24.908126014133334,25.08629854666667,1.764285664420643,75.03007874469999,74.9988833,4.587325682751849,6.320620156936666,6.3217141375,0.3765601170144797,121.39558853303333,121.35670557166668,13.341285146495816,4.257216638472076,4.235823584254893,0.21815305988173553,3.8567681549063977,3.852190009927266,0.17510622210272217,3.0244730247473885,3.044522437723423,0.1425320619371636,24.908126014133334,25.08629854666667,1.764285664420643,-0.11485802436593363,-0.17726049425729687,0.23149631944074503,1.8476989250118827,1.8485864504326865,0.0366096098366771,4.890305326692549,4.895951079236746,0.1909842116457726,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,10.196269100532607,14.800933300978343,8.630423657614188,9.73896662036768,0.4963826708656056,0.3772874287173376,0.12632990041705677,0.5859931341674469,0.6306348962809668,18.688586562233343,4.685618267674394,0.9402067189788887,Other,False,False,False,True,False,0,1,0,2010,18,1.5257878081028327,0.05405304070353344
Mesta,2017,Kharif     ,Madhya Pradesh,2000.0,2200,800.0,314880.0,760.0,1.1,-0.5321897309193041,-1.033646823237722,-0.5030589476761778,-0.42566462919637116,0.04978711895117582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.629999999999995,59.333333333333336,7.903778424111928,19.79,20.0,2.9415003386748473,24.051735375366665,24.377415146666667,2.2623594475503874,70.18087382483333,70.27709661666667,4.567626009622622,6.158090875013333,6.1709412805,0.3653374691265556,91.38698524203333,90.65028537666666,13.497609002963351,4.257216638472076,4.235823584254893,0.21815305988173553,3.8694809485043873,3.8734318688698255,0.18172155927702197,3.0244730247473885,3.044522437723423,0.1425320619371636,24.051735375366665,24.377415146666667,2.2623594475503874,-0.2932150542041773,-0.3000041820490883,0.19698312362025075,1.8321315624193322,1.8341316882618088,0.036227373757197624,4.486898629086832,4.486144041543761,0.22707897957196002,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,7.696667081526462,12.659950068653991,6.634633357861686,7.601402334583733,0.49471942995292034,0.37937396615345464,0.12590660389362515,0.5851465411205835,0.6327755566340403,16.87971805646888,3.6479303278883437,0.8860302916711111,Other,False,False,False,True,False,1,0,0,2010,20,1.06236434523211,0.03763565476789006
Peas & beans (pulses),2015,Rabi       ,West Bengal,15025.0,11320,1717.0,2372597.75,4958.25,0.7534109816971714,-0.048549179551391854,0.7315152969860136,0.21058776492468687,0.22840112091083725,-0.45619710262177443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,78.4,78.0,10.96827380689552,37.123333333333335,36.166666666666664,7.819305369391052,39.99,40.0,3.313562579716425,25.3525334031,25.363753515,1.534048239073484,85.58565251710002,85.539714625,3.2041692679133607,6.378270205500001,6.355337407666667,0.5008912243410246,185.8617008486667,187.14399228333335,17.659607111304425,4.270636877591931,4.272658681697917,0.20079507761594562,3.232777330812176,3.228300346071583,0.2799244548155157,3.710068478552919,3.7135720667043075,0.08131254312312965,25.3525334031,25.363753515,1.534048239073484,0.6904509572755032,0.6931915477753394,0.39727189741719426,1.8525929431214843,1.8518639085556634,0.04852632709776217,5.6950893577649735,5.713657888225882,0.1860381895764263,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,9.334414687078109,14.679496431360818,8.509009798608218,9.617537312929105,0.5041368371415098,0.23871479401551848,0.25714836884297165,0.658392992383647,0.6779567702065054,21.698131142658877,7.052896888722004,0.9594234018333335,Other,False,False,False,True,False,0,1,0,2010,18,0.727633603873997,0.025777377823174435
Sweet potato,2013,Whole Year ,Assam,6046.0,30513,1797.7,873586.54,1632.42,5.046807806814423,0.2576819755160611,0.8266977298382983,-0.12837066358382915,-0.14731082356458186,1.0697260438993323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.76,76.0,11.94948965564233,48.6,47.5,7.747763073726777,19.79,20.0,2.9415003386748473,26.581688768166668,26.599918905,1.3330772613445312,84.94741953116667,84.88446205666666,3.6665358260187575,6.231077624866667,6.232223530166666,0.33487716822056274,151.37238122636666,150.86616198333334,17.481164785486865,4.257216638472076,4.235823584254893,0.21815305988173553,3.475490107281333,3.4676078896660933,0.25730085361214255,3.0244730247473885,3.044522437723423,0.1425320619371636,26.581688768166668,26.599918905,1.3330772613445312,0.6496817798198259,0.625373196362395,0.4165704701550788,1.8389101562059669,1.8396746614707566,0.032765485110138756,5.289605893516448,5.292946316668679,0.20099836498127024,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,10.325940873673147,13.68036362105055,7.398431255247401,8.707317560273212,0.5320561067396511,0.3325350667122819,0.13540882654806705,0.6025544531873646,0.587943625568723,22.580458676363552,5.48814768010408,0.9103592082888889,Other,False,False,False,True,False,0,0,0,2010,16,4.874135155635186,0.17267265117923636
Rapeseed &mustard,2004,Rabi       ,Madhya Pradesh,760363.0,755801,895.7,82377727.42,159676.23,0.9940002340987134,1.2285519342881022,-0.8039576712814882,1.5139276564907007,1.5068521400018828,-0.4334803116638221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,48.15333333333333,48.0,7.975320719776203,19.79,20.0,2.9415003386748473,22.8225800103,23.141249756666667,2.46333042527934,70.81910681076666,70.932349185,4.105259451517225,6.305283455646666,6.294055158,0.5313515252470176,125.87630486433333,126.92811567666668,13.67605132878091,4.257216638472076,4.235823584254893,0.21815305988173553,3.6267681720352303,3.6341243252753155,0.2043451604803952,3.0244730247473885,3.044522437723423,0.1425320619371636,22.8225800103,23.141249756666667,2.46333042527934,-0.25244587674849994,-0.23218583063614387,0.17768455088236623,1.8458143493348496,1.846320935346716,0.051988215744821036,4.892382093335357,4.906855613100963,0.21211880416711607,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,13.535534716096723,18.226825672180762,11.980909744200439,13.541552544972253,0.5336871725652582,0.3304888929560065,0.13582393447873534,0.5992923215361503,0.5861281288135847,16.162747314467037,5.2839073185989545,0.9350944852155555,Other,False,False,False,True,False,0,1,0,2000,7,0.9599912798716761,0.03400895422703735
Safflower,2007,Rabi       ,Bihar,115.0,92,1600.2,15341.0,18.4,0.8,-1.411293269734521,0.6165409744753192,-1.410769369858219,-1.5299226987005816,-0.2740490379601974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,58.81666666666666,58.0,7.5970035242106775,19.79,20.0,2.9415003386748473,25.341502114233332,25.383092043333335,1.5482564289668057,80.75693610876668,80.627387305,3.2438865366038914,6.380713890183333,6.3565883525,0.4952303549814993,162.50490573436664,164.81326798333336,11.469997757430823,4.257216638472076,4.235823584254893,0.21815305988173553,3.849539282884983,3.8395408873589556,0.17482350309011907,3.0244730247473885,3.044522437723423,0.1425320619371636,25.341502114233332,25.383092043333335,1.5482564289668057,0.10209274348230778,0.02543966228323397,0.2137841170569114,1.8528581370820154,1.8519903471607089,0.04794551925011229,5.4062869463164,5.432495534577387,0.13325341564054285,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,4.532599493153256,9.63834944451924,2.9652730660692823,4.7535901911063645,0.4972926881261992,0.37614581112769135,0.12656150074610958,0.5864563348255524,0.629469726721699,20.46502067139317,6.169158654265162,0.9602379633944444,Oil,False,False,True,False,False,0,1,0,2000,10,0.7726286147142618,0.027371385285738226
